t0_3h,future_3h,realized_score
3161,1847,-0.536203
3161,1994,-0.459822
3161,2153,-0.383287
3161,2325,-0.306601
3161,2511,-0.229799
3161,2711,-0.153309
3161,2928,-0.076443
3161,3161,0.000000
3161,3414,0.076879
3161,3686,0.153428
3161,3980,0.230068
3161,4298,0.306843
3161,4641,0.383538
3161,5011,0.460164
3161,5411,0.536889
3161,5842,0.613460
3161,6309,0.690300
3161,6812,0.766951
3161,7355,0.843591
3161,7942,0.920326
3161,8576,0.997081
3161,9260,1.073775
3161,9999,1.150516
3414,0,-2.500000
3414,1,-2.500000
3414,2,-2.500000
3414,3,-2.500000
3414,4,-2.500000
3414,5,-2.500000
3414,6,-2.500000
3414,7,-2.500000
3414,8,-2.500000
3414,9,-2.500000
3414,10,-2.500000
3414,11,-2.500000
3414,12,-2.500000
3414,13,-2.500000
3414,14,-2.500000
3414,15,-2.500000
3414,16,-2.500000
3414,17,-2.500000
3414,19,-2.500000
3414,21,-2.500000
3414,22,-2.500000
3414,24,-2.500000
3414,26,-2.500000
3414,28,-2.500000
3414,31,-2.500000
3414,33,-2.500000
3414,36,-2.500000
3414,39,-2.500000
3414,42,-2.500000
3414,45,-2.500000
3414,49,-2.500000
3414,53,-2.500000
3414,57,-2.500000
3414,62,-2.500000
3414,67,-2.500000
3414,73,-2.500000
3414,78,-2.500000
3414,85,-2.500000
3414,92,-2.500000
3414,99,-2.500000
3414,107,-2.500000
3414,116,-2.500000
3414,125,-2.500000
3414,135,-2.500000
3414,146,-2.500000
3414,157,-2.500000
3414,170,-2.500000
3414,184,-2.500000
3414,199,-2.500000
3414,214,-2.500000
3414,232,-2.500000
3414,250,-2.500000
3414,270,-2.500000
3414,292,-2.443371
3414,315,-2.368782
3414,340,-2.293559
3414,368,-2.215525
3414,397,-2.140651
3414,429,-2.064059
3414,463,-1.988635
3414,500,-1.912545
3414,540,-1.836318
3414,583,-1.760376
3414,630,-1.683478
3414,680,-1.607685
3414,735,-1.530453
3414,793,-1.454995
3414,857,-1.377848
3414,925,-1.301919
3414,999,-1.225356
3414,1079,-1.148690
3414,1165,-1.072344
3414,1258,-0.995858
3414,1358,-0.919660
3414,1467,-0.842726
3414,1584,-0.766243
3414,1710,-0.689935
3414,1847,-0.613082
3414,1994,-0.536701
3414,2153,-0.460166
3414,2325,-0.383480
3414,2511,-0.306678
3414,2711,-0.230188
3414,2928,-0.153322
3414,3161,-0.076879
3414,3414,0.000000
3414,3686,0.076549
3414,3980,0.153189
3414,4298,0.229964
3414,4641,0.306659
3414,5011,0.383285
3414,5411,0.460009
3414,5842,0.536581
3414,6309,0.613421
3414,6812,0.690071
3414,7355,0.766712
3414,7942,0.843446
3414,8576,0.920202
3414,9260,0.996896
3414,9999,1.073637
3686,0,-2.500000
3686,1,-2.500000
3686,2,-2.500000
3686,3,-2.500000
3686,4,-2.500000
3686,5,-2.500000
3686,6,-2.500000
3686,7,-2.500000
3686,8,-2.500000
3686,9,-2.500000
3686,10,-2.500000
3686,11,-2.500000
3686,12,-2.500000
3686,13,-2.500000
3686,14,-2.500000
3686,15,-2.500000
3686,16,-2.500000
3686,17,-2.500000
3686,19,-2.500000
3686,21,-2.500000
3686,22,-2.500000
3686,24,-2.500000
3686,26,-2.500000
3686,28,-2.500000
3686,31,-2.500000
3686,33,-2.500000
3686,36,-2.500000
3686,39,-2.500000
3686,42,-2.500000
3686,45,-2.500000
3686,49,-2.500000
3686,53,-2.500000
3686,57,-2.500000
3686,62,-2.500000
3686,67,-2.500000
3686,73,-2.500000
3686,78,-2.500000
3686,85,-2.500000
3686,92,-2.500000
3686,99,-2.500000
3686,107,-2.500000
3686,116,-2.500000
3686,125,-2.500000
3686,135,-2.500000
3686,146,-2.500000
3686,157,-2.500000
3686,170,-2.500000
3686,184,-2.500000
3686,199,-2.500000
3686,214,-2.500000
3686,232,-2.500000
3686,250,-2.500000
3686,270,-2.500000
3686,292,-2.500000
3686,315,-2.445332
3686,340,-2.370108
3686,368,-2.292074
3686,397,-2.217201
3686,429,-2.140608
3686,463,-2.065184
3686,500,-1.989094
3686,540,-1.912867
3686,583,-1.836926
3686,630,-1.760028
3686,680,-1.684234
3686,735,-1.607003
3686,793,-1.531544
3686,857,-1.454397
3686,925,-1.378468
3686,999,-1.301905
3686,1079,-1.225240
3686,1165,-1.148894
3686,1258,-1.072408
3686,1358,-0.996209
3686,1467,-0.919275
3686,1584,-0.842793
3686,1710,-0.766484
3686,1847,-0.689631
3686,1994,-0.613250
3686,2153,-0.536716
3686,2325,-0.460029
3686,2511,-0.383227
3686,2711,-0.306737
3686,2928,-0.229872
3686,3161,-0.153428
3686,3414,-0.076549
3686,3686,0.000000
3686,3980,0.076640
3686,4298,0.153415
3686,4641,0.230109
3686,5011,0.306735
3686,5411,0.383460
3686,5842,0.460031
3686,6309,0.536872
3686,6812,0.613522
3686,7355,0.690163
3686,7942,0.766897
3686,8576,0.843653
3686,9260,0.920346
3686,9999,0.997088
3980,0,-2.500000
3980,1,-2.500000
3980,2,-2.500000
3980,3,-2.500000
3980,4,-2.500000
3980,5,-2.500000
3980,6,-2.500000
3980,7,-2.500000
3980,8,-2.500000
3980,9,-2.500000
3980,10,-2.500000
3980,11,-2.500000
3980,12,-2.500000
3980,13,-2.500000
3980,14,-2.500000
3980,15,-2.500000
3980,16,-2.500000
3980,17,-2.500000
3980,19,-2.500000
3980,21,-2.500000
3980,22,-2.500000
3980,24,-2.500000
3980,26,-2.500000
3980,28,-2.500000
3980,31,-2.500000
3980,33,-2.500000
3980,36,-2.500000
3980,39,-2.500000
3980,42,-2.500000
3980,45,-2.500000
3980,49,-2.500000
3980,53,-2.500000
3980,57,-2.500000
3980,62,-2.500000
3980,67,-2.500000
3980,73,-2.500000
3980,78,-2.500000
3980,85,-2.500000
3980,92,-2.500000
3980,99,-2.500000
3980,107,-2.500000
3980,116,-2.500000
3980,125,-2.500000
3980,135,-2.500000
3980,146,-2.500000
3980,157,-2.500000
3980,170,-2.500000
3980,184,-2.500000
3980,199,-2.500000
3980,214,-2.500000
3980,232,-2.500000
3980,250,-2.500000
3980,270,-2.500000
3980,292,-2.500000
3980,315,-2.500000
3980,340,-2.446748
3980,368,-2.368714
3980,397,-2.293841
3980,429,-2.217248
3980,463,-2.141824
3980,500,-2.065734
3980,540,-1.989507
3980,583,-1.913566
3980,630,-1.836668
3980,680,-1.760874
3980,735,-1.683642
3980,793,-1.608184
3980,857,-1.531037
3980,925,-1.455108
3980,999,-1.378545
3980,1079,-1.301879
3980,1165,-1.225534
3980,1258,-1.149047
3980,1358,-1.072849
3980,1467,-0.995915
3980,1584,-0.919432
3980,1710,-0.843124
3980,1847,-0.766271
3980,1994,-0.689890
3980,2153,-0.613355
3980,2325,-0.536669
3980,2511,-0.459867
3980,2711,-0.383377
3980,2928,-0.306512
3980,3161,-0.230068
3980,3414,-0.153189
3980,3686,-0.076640
3980,3980,0.000000
3980,4298,0.076775
3980,4641,0.153469
3980,5011,0.230095
3980,5411,0.306820
3980,5842,0.383391
3980,6309,0.460232
3980,6812,0.536882
3980,7355,0.613523
3980,7942,0.690257
3980,8576,0.767013
3980,9260,0.843707
3980,9999,0.920448
4298,0,-2.500000
4298,1,-2.500000
4298,2,-2.500000
4298,3,-2.500000
4298,4,-2.500000
4298,5,-2.500000
4298,6,-2.500000
4298,7,-2.500000
4298,8,-2.500000
4298,9,-2.500000
4298,10,-2.500000
4298,11,-2.500000
4298,12,-2.500000
4298,13,-2.500000
4298,14,-2.500000
4298,15,-2.500000
4298,16,-2.500000
4298,17,-2.500000
4298,19,-2.500000
4298,21,-2.500000
4298,22,-2.500000
4298,24,-2.500000
4298,26,-2.500000
4298,28,-2.500000
4298,31,-2.500000
4298,33,-2.500000
4298,36,-2.500000
4298,39,-2.500000
4298,42,-2.500000
4298,45,-2.500000
4298,49,-2.500000
4298,53,-2.500000
4298,57,-2.500000
4298,62,-2.500000
4298,67,-2.500000
4298,73,-2.500000
4298,78,-2.500000
4298,85,-2.500000
4298,92,-2.500000
4298,99,-2.500000
4298,107,-2.500000
4298,116,-2.500000
4298,125,-2.500000
4298,135,-2.500000
4298,146,-2.500000
4298,157,-2.500000
4298,170,-2.500000
4298,184,-2.500000
4298,199,-2.500000
4298,214,-2.500000
4298,232,-2.500000
4298,250,-2.500000
4298,270,-2.500000
4298,292,-2.500000
4298,315,-2.500000
4298,340,-2.500000
4298,368,-2.445489
4298,397,-2.370616
4298,429,-2.294023
4298,463,-2.218599
4298,500,-2.142509
4298,540,-2.066282
4298,583,-1.990341
4298,630,-1.913443
4298,680,-1.837649
4298,735,-1.760418
4298,793,-1.684959
4298,857,-1.607812
4298,925,-1.531883
4298,999,-1.455320
4298,1079,-1.378655
4298,1165,-1.302309
4298,1258,-1.225823
4298,1358,-1.149624
4298,1467,-1.072690
4298,1584,-0.996208
4298,1710,-0.919899
4298,1847,-0.843046
4298,1994,-0.766665
4298,2153,-0.690131
4298,2325,-0.613444
4298,2511,-0.536642
4298,2711,-0.460152
4298,2928,-0.383287
4298,3161,-0.306843
4298,3414,-0.229964
4298,3686,-0.153415
4298,3980,-0.076775
4298,4298,0.000000
4298,4641,0.076694
4298,5011,0.153320
4298,5411,0.230045
4298,5842,0.306616
4298,6309,0.383457
4298,6812,0.460107
4298,7355,0.536747
4298,7942,0.613482
4298,8576,0.690238
4298,9260,0.766931
4298,9999,0.843673
4641,0,-2.500000
4641,1,-2.500000
4641,2,-2.500000
4641,3,-2.500000
4641,4,-2.500000
4641,5,-2.500000
4641,6,-2.500000
4641,7,-2.500000
4641,8,-2.500000
4641,9,-2.500000
4641,10,-2.500000
4641,11,-2.500000
4641,12,-2.500000
4641,13,-2.500000
4641,14,-2.500000
4641,15,-2.500000
4641,16,-2.500000
4641,17,-2.500000
4641,19,-2.500000
4641,21,-2.500000
4641,22,-2.500000
4641,24,-2.500000
4641,26,-2.500000
4641,28,-2.500000
4641,31,-2.500000
4641,33,-2.500000
4641,36,-2.500000
4641,39,-2.500000
4641,42,-2.500000
4641,45,-2.500000
4641,49,-2.500000
4641,53,-2.500000
4641,57,-2.500000
4641,62,-2.500000
4641,67,-2.500000
4641,73,-2.500000
4641,78,-2.500000
4641,85,-2.500000
4641,92,-2.500000
4641,99,-2.500000
4641,107,-2.500000
4641,116,-2.500000
4641,125,-2.500000
4641,135,-2.500000
4641,146,-2.500000
4641,157,-2.500000
4641,170,-2.500000
4641,184,-2.500000
4641,199,-2.500000
4641,214,-2.500000
4641,232,-2.500000
4641,250,-2.500000
4641,270,-2.500000
4641,292,-2.500000
4641,315,-2.500000
4641,340,-2.500000
4641,368,-2.500000
4641,397,-2.447310
4641,429,-2.370717
4641,463,-2.295294
4641,500,-2.219203
4641,540,-2.142976
4641,583,-2.067035
4641,630,-1.990137
4641,680,-1.914343
4641,735,-1.837112
4641,793,-1.761653
4641,857,-1.684507
4641,925,-1.608577
4641,999,-1.532015
4641,1079,-1.455349
4641,1165,-1.379003
4641,1258,-1.302517
4641,1358,-1.226318
4641,1467,-1.149385
4641,1584,-1.072902
4641,1710,-0.996594
4641,1847,-0.919740
4641,1994,-0.843360
4641,2153,-0.766825
4641,2325,-0.690138
4641,2511,-0.613336
4641,2711,-0.536846
4641,2928,-0.459981
4641,3161,-0.383538
4641,3414,-0.306659
4641,3686,-0.230109
4641,3980,-0.153469
4641,4298,-0.076694
4641,4641,0.000000
4641,5011,0.076626
4641,5411,0.153351
4641,5842,0.229922
4641,6309,0.306763
4641,6812,0.383413
4641,7355,0.460053
4641,7942,0.536788
4641,8576,0.613544
4641,9260,0.690237
4641,9999,0.766978
5011,0,-2.500000
5011,1,-2.500000
5011,2,-2.500000
5011,3,-2.500000
5011,4,-2.500000
5011,5,-2.500000
5011,6,-2.500000
5011,7,-2.500000
5011,8,-2.500000
5011,9,-2.500000
5011,10,-2.500000
5011,11,-2.500000
5011,12,-2.500000
5011,13,-2.500000
5011,14,-2.500000
5011,15,-2.500000
5011,16,-2.500000
5011,17,-2.500000
5011,19,-2.500000
5011,21,-2.500000
5011,22,-2.500000
5011,24,-2.500000
5011,26,-2.500000
5011,28,-2.500000
5011,31,-2.500000
5011,33,-2.500000
5011,36,-2.500000
5011,39,-2.500000
5011,42,-2.500000
5011,45,-2.500000
5011,49,-2.500000
5011,53,-2.500000
5011,57,-2.500000
5011,62,-2.500000
5011,67,-2.500000
5011,73,-2.500000
5011,78,-2.500000
5011,85,-2.500000
5011,92,-2.500000
5011,99,-2.500000
5011,107,-2.500000
5011,116,-2.500000
5011,125,-2.500000
5011,135,-2.500000
5011,146,-2.500000
5011,157,-2.500000
5011,170,-2.500000
5011,184,-2.500000
5011,199,-2.500000
5011,214,-2.500000
5011,232,-2.500000
5011,250,-2.500000
5011,270,-2.500000
5011,292,-2.500000
5011,315,-2.500000
5011,340,-2.500000
5011,368,-2.500000
5011,397,-2.500000
5011,429,-2.447344
5011,463,-2.371920
5011,500,-2.295830
5011,540,-2.219602
5011,583,-2.143661
5011,630,-2.066763
5011,680,-1.990969
5011,735,-1.913738
5011,793,-1.838279
5011,857,-1.761133
5011,925,-1.685203
5011,999,-1.608641
5011,1079,-1.531975
5011,1165,-1.455629
5011,1258,-1.379143
5011,1358,-1.302945
5011,1467,-1.226011
5011,1584,-1.149528
5011,1710,-1.073220
5011,1847,-0.996367
5011,1994,-0.919986
5011,2153,-0.843451
5011,2325,-0.766765
5011,2511,-0.689962
5011,2711,-0.613473
5011,2928,-0.536607
5011,3161,-0.460164
5011,3414,-0.383285
5011,3686,-0.306735
5011,3980,-0.230095
5011,4298,-0.153320
5011,4641,-0.076626
5011,5011,0.000000
5011,5411,0.076725
5011,5842,0.153296
5011,6309,0.230137
5011,6812,0.306787
5011,7355,0.383427
5011,7942,0.460162
5011,8576,0.536918
5011,9260,0.613611
5011,9999,0.690352
5411,0,-2.500000
5411,1,-2.500000
5411,2,-2.500000
5411,3,-2.500000
5411,4,-2.500000
5411,5,-2.500000
5411,6,-2.500000
5411,7,-2.500000
5411,8,-2.500000
5411,9,-2.500000
5411,10,-2.500000
5411,11,-2.500000
5411,12,-2.500000
5411,13,-2.500000
5411,14,-2.500000
5411,15,-2.500000
5411,16,-2.500000
5411,17,-2.500000
5411,19,-2.500000
5411,21,-2.500000
5411,22,-2.500000
5411,24,-2.500000
5411,26,-2.500000
5411,28,-2.500000
5411,31,-2.500000
5411,33,-2.500000
5411,36,-2.500000
5411,39,-2.500000
5411,42,-2.500000
5411,45,-2.500000
5411,49,-2.500000
5411,53,-2.500000
5411,57,-2.500000
5411,62,-2.500000
5411,67,-2.500000
5411,73,-2.500000
5411,78,-2.500000
5411,85,-2.500000
5411,92,-2.500000
5411,99,-2.500000
5411,107,-2.500000
5411,116,-2.500000
5411,125,-2.500000
5411,135,-2.500000
5411,146,-2.500000
5411,157,-2.500000
5411,170,-2.500000
5411,184,-2.500000
5411,199,-2.500000
5411,214,-2.500000
5411,232,-2.500000
5411,250,-2.500000
5411,270,-2.500000
5411,292,-2.500000
5411,315,-2.500000
5411,340,-2.500000
5411,368,-2.500000
5411,397,-2.500000
5411,429,-2.500000
5411,463,-2.448645
5411,500,-2.372554
5411,540,-2.296327
5411,583,-2.220386
5411,630,-2.143488
5411,680,-2.067694
5411,735,-1.990463
5411,793,-1.915004
5411,857,-1.837858
5411,925,-1.761928
5411,999,-1.685366
5411,1079,-1.608700
5411,1165,-1.532354
5411,1258,-1.455868
5411,1358,-1.379669
5411,1467,-1.302736
5411,1584,-1.226253
5411,1710,-1.149944
5411,1847,-1.073091
5411,1994,-0.996710
5411,2153,-0.920176
5411,2325,-0.843489
5411,2511,-0.766687
5411,2711,-0.690197
5411,2928,-0.613332
5411,3161,-0.536889
5411,3414,-0.460009
5411,3686,-0.383460
5411,3980,-0.306820
5411,4298,-0.230045
5411,4641,-0.153351
5411,5011,-0.076725
5411,5411,0.000000
5411,5842,0.076571
5411,6309,0.153412
5411,6812,0.230062
5411,7355,0.306702
5411,7942,0.383437
5411,8576,0.460193
5411,9260,0.536886
5411,9999,0.613627
5842,0,-2.500000
5842,1,-2.500000
5842,2,-2.500000
5842,3,-2.500000
5842,4,-2.500000
5842,5,-2.500000
5842,6,-2.500000
5842,7,-2.500000
5842,8,-2.500000
5842,9,-2.500000
5842,10,-2.500000
5842,11,-2.500000
5842,12,-2.500000
5842,13,-2.500000
5842,14,-2.500000
5842,15,-2.500000
5842,16,-2.500000
5842,17,-2.500000
5842,19,-2.500000
5842,21,-2.500000
5842,22,-2.500000
5842,24,-2.500000
5842,26,-2.500000
5842,28,-2.500000
5842,31,-2.500000
5842,33,-2.500000
5842,36,-2.500000
5842,39,-2.500000
5842,42,-2.500000
5842,45,-2.500000
5842,49,-2.500000
5842,53,-2.500000
5842,57,-2.500000
5842,62,-2.500000
5842,67,-2.500000
5842,73,-2.500000
5842,78,-2.500000
5842,85,-2.500000
5842,92,-2.500000
5842,99,-2.500000
5842,107,-2.500000
5842,116,-2.500000
5842,125,-2.500000
5842,135,-2.500000
5842,146,-2.500000
5842,157,-2.500000
5842,170,-2.500000
5842,184,-2.500000
5842,199,-2.500000
5842,214,-2.500000
5842,232,-2.500000
5842,250,-2.500000
5842,270,-2.500000
5842,292,-2.500000
5842,315,-2.500000
5842,340,-2.500000
5842,368,-2.500000
5842,397,-2.500000
5842,429,-2.500000
5842,463,-2.500000
5842,500,-2.449126
5842,540,-2.372898
5842,583,-2.296957
5842,630,-2.220059
5842,680,-2.144265
5842,735,-2.067034
5842,793,-1.991575
5842,857,-1.914429
5842,925,-1.838499
5842,999,-1.761937
5842,1079,-1.685271
5842,1165,-1.608925
5842,1258,-1.532439
5842,1358,-1.456241
5842,1467,-1.379307
5842,1584,-1.302824
5842,1710,-1.226516
5842,1847,-1.149663
5842,1994,-1.073282
5842,2153,-0.996747
5842,2325,-0.920060
5842,2511,-0.843258
5842,2711,-0.766768
5842,2928,-0.689903
5842,3161,-0.613460
5842,3414,-0.536581
5842,3686,-0.460031
5842,3980,-0.383391
5842,4298,-0.306616
5842,4641,-0.229922
5842,5011,-0.153296
5842,5411,-0.076571
5842,5842,0.000000
5842,6309,0.076841
5842,6812,0.153491
5842,7355,0.230131
5842,7942,0.306866
5842,8576,0.383622
5842,9260,0.460315
5842,9999,0.537056
6309,0,-2.500000
6309,1,-2.500000
6309,2,-2.500000
6309,3,-2.500000
6309,4,-2.500000
6309,5,-2.500000
6309,6,-2.500000
6309,7,-2.500000
6309,8,-2.500000
6309,9,-2.500000
6309,10,-2.500000
6309,11,-2.500000
6309,12,-2.500000
6309,13,-2.500000
6309,14,-2.500000
6309,15,-2.500000
6309,16,-2.500000
6309,17,-2.500000
6309,19,-2.500000
6309,21,-2.500000
6309,22,-2.500000
6309,24,-2.500000
6309,26,-2.500000
6309,28,-2.500000
6309,31,-2.500000
6309,33,-2.500000
6309,36,-2.500000
6309,39,-2.500000
6309,42,-2.500000
6309,45,-2.500000
6309,49,-2.500000
6309,53,-2.500000
6309,57,-2.500000
6309,62,-2.500000
6309,67,-2.500000
6309,73,-2.500000
6309,78,-2.500000
6309,85,-2.500000
6309,92,-2.500000
6309,99,-2.500000
6309,107,-2.500000
6309,116,-2.500000
6309,125,-2.500000
6309,135,-2.500000
6309,146,-2.500000
6309,157,-2.500000
6309,170,-2.500000
6309,184,-2.500000
6309,199,-2.500000
6309,214,-2.500000
6309,232,-2.500000
6309,250,-2.500000
6309,270,-2.500000
6309,292,-2.500000
6309,315,-2.500000
6309,340,-2.500000
6309,368,-2.500000
6309,397,-2.500000
6309,429,-2.500000
6309,463,-2.500000
6309,500,-2.500000
6309,540,-2.449739
6309,583,-2.373798
6309,630,-2.296900
6309,680,-2.221106
6309,735,-2.143874
6309,793,-2.068416
6309,857,-1.991269
6309,925,-1.915340
6309,999,-1.838777
6309,1079,-1.762111
6309,1165,-1.685766
6309,1258,-1.609280
6309,1358,-1.533081
6309,1467,-1.456147
6309,1584,-1.379665
6309,1710,-1.303356
6309,1847,-1.226503
6309,1994,-1.150122
6309,2153,-1.073588
6309,2325,-0.996901
6309,2511,-0.920099
6309,2711,-0.843609
6309,2928,-0.766744
6309,3161,-0.690300
6309,3414,-0.613421
6309,3686,-0.536872
6309,3980,-0.460232
6309,4298,-0.383457
6309,4641,-0.306763
6309,5011,-0.230137
6309,5411,-0.153412
6309,5842,-0.076841
6309,6309,0.000000
6309,6812,0.076650
6309,7355,0.153291
6309,7942,0.230025
6309,8576,0.306781
6309,9260,0.383474
6309,9999,0.460216
6812,0,-2.500000
6812,1,-2.500000
6812,2,-2.500000
6812,3,-2.500000
6812,4,-2.500000
6812,5,-2.500000
6812,6,-2.500000
6812,7,-2.500000
6812,8,-2.500000
6812,9,-2.500000
6812,10,-2.500000
6812,11,-2.500000
6812,12,-2.500000
6812,13,-2.500000
6812,14,-2.500000
6812,15,-2.500000
6812,16,-2.500000
6812,17,-2.500000
6812,19,-2.500000
6812,21,-2.500000
6812,22,-2.500000
6812,24,-2.500000
6812,26,-2.500000
6812,28,-2.500000
6812,31,-2.500000
6812,33,-2.500000
6812,36,-2.500000
6812,39,-2.500000
6812,42,-2.500000
6812,45,-2.500000
6812,49,-2.500000
6812,53,-2.500000
6812,57,-2.500000
6812,62,-2.500000
6812,67,-2.500000
6812,73,-2.500000
6812,78,-2.500000
6812,85,-2.500000
6812,92,-2.500000
6812,99,-2.500000
6812,107,-2.500000
6812,116,-2.500000
6812,125,-2.500000
6812,135,-2.500000
6812,146,-2.500000
6812,157,-2.500000
6812,170,-2.500000
6812,184,-2.500000
6812,199,-2.500000
6812,214,-2.500000
6812,232,-2.500000
6812,250,-2.500000
6812,270,-2.500000
6812,292,-2.500000
6812,315,-2.500000
6812,340,-2.500000
6812,368,-2.500000
6812,397,-2.500000
6812,429,-2.500000
6812,463,-2.500000
6812,500,-2.500000
6812,540,-2.500000
6812,583,-2.450448
6812,630,-2.373550
6812,680,-2.297756
6812,735,-2.220525
6812,793,-2.145066
6812,857,-2.067920
6812,925,-1.991990
6812,999,-1.915427
6812,1079,-1.838762
6812,1165,-1.762416
6812,1258,-1.685930
6812,1358,-1.609731
6812,1467,-1.532797
6812,1584,-1.456315
6812,1710,-1.380006
6812,1847,-1.303153
6812,1994,-1.226772
6812,2153,-1.150238
6812,2325,-1.073551
6812,2511,-0.996749
6812,2711,-0.920259
6812,2928,-0.843394
6812,3161,-0.766951
6812,3414,-0.690071
6812,3686,-0.613522
6812,3980,-0.536882
6812,4298,-0.460107
6812,4641,-0.383413
6812,5011,-0.306787
6812,5411,-0.230062
6812,5842,-0.153491
6812,6309,-0.076650
6812,6812,0.000000
6812,7355,0.076640
6812,7942,0.153375
6812,8576,0.230131
6812,9260,0.306824
6812,9999,0.383566
7355,0,-2.500000
7355,1,-2.500000
7355,2,-2.500000
7355,3,-2.500000
7355,4,-2.500000
7355,5,-2.500000
7355,6,-2.500000
7355,7,-2.500000
7355,8,-2.500000
7355,9,-2.500000
7355,10,-2.500000
7355,11,-2.500000
7355,12,-2.500000
7355,13,-2.500000
7355,14,-2.500000
7355,15,-2.500000
7355,16,-2.500000
7355,17,-2.500000
7355,19,-2.500000
7355,21,-2.500000
7355,22,-2.500000
7355,24,-2.500000
7355,26,-2.500000
7355,28,-2.500000
7355,31,-2.500000
7355,33,-2.500000
7355,36,-2.500000
7355,39,-2.500000
7355,42,-2.500000
7355,45,-2.500000
7355,49,-2.500000
7355,53,-2.500000
7355,57,-2.500000
7355,62,-2.500000
7355,67,-2.500000
7355,73,-2.500000
7355,78,-2.500000
7355,85,-2.500000
7355,92,-2.500000
7355,99,-2.500000
7355,107,-2.500000
7355,116,-2.500000
7355,125,-2.500000
7355,135,-2.500000
7355,146,-2.500000
7355,157,-2.500000
7355,170,-2.500000
7355,184,-2.500000
7355,199,-2.500000
7355,214,-2.500000
7355,232,-2.500000
7355,250,-2.500000
7355,270,-2.500000
7355,292,-2.500000
7355,315,-2.500000
7355,340,-2.500000
7355,368,-2.500000
7355,397,-2.500000
7355,429,-2.500000
7355,463,-2.500000
7355,500,-2.500000
7355,540,-2.500000
7355,583,-2.500000
7355,630,-2.450190
7355,680,-2.374396
7355,735,-2.297165
7355,793,-2.221707
7355,857,-2.144560
7355,925,-2.068631
7355,999,-1.992068
7355,1079,-1.915402
7355,1165,-1.839056
7355,1258,-1.762570
7355,1358,-1.686372
7355,1467,-1.609438
7355,1584,-1.532955
7355,1710,-1.456647
7355,1847,-1.379794
7355,1994,-1.303413
7355,2153,-1.226878
7355,2325,-1.150192
7355,2511,-1.073390
7355,2711,-0.996900
7355,2928,-0.920034
7355,3161,-0.843591
7355,3414,-0.766712
7355,3686,-0.690163
7355,3980,-0.613523
7355,4298,-0.536747
7355,4641,-0.460053
7355,5011,-0.383427
7355,5411,-0.306702
7355,5842,-0.230131
7355,6309,-0.153291
7355,6812,-0.076640
7355,7355,0.000000
7355,7942,0.076735
7355,8576,0.153491
7355,9260,0.230184
7355,9999,0.306925
7942,0,-2.500000
7942,1,-2.500000
7942,2,-2.500000
7942,3,-2.500000
7942,4,-2.500000
7942,5,-2.500000
7942,6,-2.500000
7942,7,-2.500000
7942,8,-2.500000
7942,9,-2.500000
7942,10,-2.500000
7942,11,-2.500000
7942,12,-2.500000
7942,13,-2.500000
7942,14,-2.500000
7942,15,-2.500000
7942,16,-2.500000
7942,17,-2.500000
7942,19,-2.500000
7942,21,-2.500000
7942,22,-2.500000
7942,24,-2.500000
7942,26,-2.500000
7942,28,-2.500000
7942,31,-2.500000
7942,33,-2.500000
7942,36,-2.500000
7942,39,-2.500000
7942,42,-2.500000
7942,45,-2.500000
7942,49,-2.500000
7942,53,-2.500000
7942,57,-2.500000
7942,62,-2.500000
7942,67,-2.500000
7942,73,-2.500000
7942,78,-2.500000
7942,85,-2.500000
7942,92,-2.500000
7942,99,-2.500000
7942,107,-2.500000
7942,116,-2.500000
7942,125,-2.500000
7942,135,-2.500000
7942,146,-2.500000
7942,157,-2.500000
7942,170,-2.500000
7942,184,-2.500000
7942,199,-2.500000
7942,214,-2.500000
7942,232,-2.500000
7942,250,-2.500000
7942,270,-2.500000
7942,292,-2.500000
7942,315,-2.500000
7942,340,-2.500000
7942,368,-2.500000
7942,397,-2.500000
7942,429,-2.500000
7942,463,-2.500000
7942,500,-2.500000
7942,540,-2.500000
7942,583,-2.500000
7942,630,-2.500000
7942,680,-2.451131
7942,735,-2.373900
7942,793,-2.298441
7942,857,-2.221295
7942,925,-2.145365
7942,999,-2.068802
7942,1079,-1.992137
7942,1165,-1.915791
7942,1258,-1.839305
7942,1358,-1.763106
7942,1467,-1.686172
7942,1584,-1.609690
7942,1710,-1.533381
7942,1847,-1.456528
7942,1994,-1.380147
7942,2153,-1.303613
7942,2325,-1.226926
7942,2511,-1.150124
7942,2711,-1.073634
7942,2928,-0.996769
7942,3161,-0.920326
7942,3414,-0.843446
7942,3686,-0.766897
7942,3980,-0.690257
7942,4298,-0.613482
7942,4641,-0.536788
7942,5011,-0.460162
7942,5411,-0.383437
7942,5842,-0.306866
7942,6309,-0.230025
7942,6812,-0.153375
7942,7355,-0.076735
7942,7942,0.000000
7942,8576,0.076756
7942,9260,0.153449
7942,9999,0.230191
8576,0,-2.500000
8576,1,-2.500000
8576,2,-2.500000
8576,3,-2.500000
8576,4,-2.500000
8576,5,-2.500000
8576,6,-2.500000
8576,7,-2.500000
8576,8,-2.500000
8576,9,-2.500000
8576,10,-2.500000
8576,11,-2.500000
8576,12,-2.500000
8576,13,-2.500000
8576,14,-2.500000
8576,15,-2.500000
8576,16,-2.500000
8576,17,-2.500000
8576,19,-2.500000
8576,21,-2.500000
8576,22,-2.500000
8576,24,-2.500000
8576,26,-2.500000
8576,28,-2.500000
8576,31,-2.500000
